"","x","z","phand","response","bhand","pitch","pred"
"3021",-1.9,0.5,"right","whiff","right","fastball",-0.954732590857278
"3022",-1.9,0.5,"right","whiff","right","sinker",-0.811555289069985
"3023",-1.9,0.5,"right","whiff","right","slider",1.30937752382946
"3024",-1.9,0.5,"right","whiff","right","splitter",0.679668565087367
"3025",-1.9,0.6,"right","barrel","left","changeup",-6.34173621327913
"3026",-1.9,0.6,"right","barrel","left","curveball",-7.19996639574578
"3027",-1.9,0.6,"right","barrel","left","cutter",-3.48745752844397
"3028",-1.9,0.6,"right","barrel","left","fastball",-3.33737884538223
"3029",-1.9,0.6,"right","barrel","left","sinker",-7.50348684767791
"3030",-1.9,0.6,"right","barrel","left","slider",-4.99134669018854
"3031",-1.9,0.6,"right","barrel","left","splitter",-10.9411774566108
"3032",-1.9,0.6,"right","barrel","right","changeup",-8.26571568321717
"3033",-1.9,0.6,"right","barrel","right","curveball",-7.86176279192846
"3034",-1.9,0.6,"right","barrel","right","cutter",-6.48736384454124
"3035",-1.9,0.6,"right","barrel","right","fastball",-3.89764978317842
"3036",-1.9,0.6,"right","barrel","right","sinker",-4.91035223819909
"3037",-1.9,0.6,"right","barrel","right","slider",-6.00135433929557
"3038",-1.9,0.6,"right","barrel","right","splitter",-10.4916453931766
"3039",-1.9,0.6,"right","benefit","left","changeup",-4.45251537328527
"3040",-1.9,0.6,"right","benefit","left","curveball",-4.02155841146068
"3041",-1.9,0.6,"right","benefit","left","cutter",-2.21226457298539
"3042",-1.9,0.6,"right","benefit","left","fastball",-2.3957498214133
"3043",-1.9,0.6,"right","benefit","left","sinker",-3.29932366695486
"3044",-1.9,0.6,"right","benefit","left","slider",-1.93961138912782
"3045",-1.9,0.6,"right","benefit","left","splitter",-4.58276341654629
"3046",-1.9,0.6,"right","benefit","right","changeup",-2.13459274181532
"3047",-1.9,0.6,"right","benefit","right","curveball",-3.18263499348162
"3048",-1.9,0.6,"right","benefit","right","cutter",-2.2290197741345
"3049",-1.9,0.6,"right","benefit","right","fastball",-2.23854817182513
"3050",-1.9,0.6,"right","benefit","right","sinker",-2.94071675212335
"3051",-1.9,0.6,"right","benefit","right","slider",-2.19702879228289
"3052",-1.9,0.6,"right","benefit","right","splitter",-2.84745279264911
"3053",-1.9,0.6,"right","whiff","left","changeup",-1.66984808573009
"3054",-1.9,0.6,"right","whiff","left","curveball",-1.13467544001544
"3055",-1.9,0.6,"right","whiff","left","cutter",0.303637630132336
"3056",-1.9,0.6,"right","whiff","left","fastball",-2.02404258699882
"3057",-1.9,0.6,"right","whiff","left","sinker",-1.72825490494693
"3058",-1.9,0.6,"right","whiff","left","slider",2.41929071934645
"3059",-1.9,0.6,"right","whiff","left","splitter",-2.62312178153579
"3060",-1.9,0.6,"right","whiff","right","changeup",-2.17387454192622
"3061",-1.9,0.6,"right","whiff","right","curveball",0.0661922923040272
"3062",-1.9,0.6,"right","whiff","right","cutter",2.71064604113193
"3063",-1.9,0.6,"right","whiff","right","fastball",-0.926369387694745
"3064",-1.9,0.6,"right","whiff","right","sinker",-0.806047873589049
"3065",-1.9,0.6,"right","whiff","right","slider",1.18821889494843
"3066",-1.9,0.6,"right","whiff","right","splitter",0.482047165302688
"3067",-1.9,0.7,"right","barrel","left","changeup",-6.53681766199256
"3068",-1.9,0.7,"right","barrel","left","curveball",-7.53867091851777
"3069",-1.9,0.7,"right","barrel","left","cutter",-3.71033713942576
"3070",-1.9,0.7,"right","barrel","left","fastball",-3.48253252483009
"3071",-1.9,0.7,"right","barrel","left","sinker",-7.72572806373486
"3072",-1.9,0.7,"right","barrel","left","slider",-5.32463122840855
"3073",-1.9,0.7,"right","barrel","left","splitter",-11.0775389176873
"3074",-1.9,0.7,"right","barrel","right","changeup",-8.4297947891274
"3075",-1.9,0.7,"right","barrel","right","curveball",-8.16779168844321
"3076",-1.9,0.7,"right","barrel","right","cutter",-6.69913189442892
"3077",-1.9,0.7,"right","barrel","right","fastball",-4.00060625409547
"3078",-1.9,0.7,"right","barrel","right","sinker",-5.07391288961156
"3079",-1.9,0.7,"right","barrel","right","slider",-6.25134161252959
"3080",-1.9,0.7,"right","barrel","right","splitter",-10.9108955265094
"3081",-1.9,0.7,"right","benefit","left","changeup",-4.60068527388649
"3082",-1.9,0.7,"right","benefit","left","curveball",-4.12995923653715
"3083",-1.9,0.7,"right","benefit","left","cutter",-2.31467315852431
"3084",-1.9,0.7,"right","benefit","left","fastball",-2.50954796418887
"3085",-1.9,0.7,"right","benefit","left","sinker",-3.45297291989441
"3086",-1.9,0.7,"right","benefit","left","slider",-2.02268362679489
"3087",-1.9,0.7,"right","benefit","left","splitter",-4.75417650654959
"3088",-1.9,0.7,"right","benefit","right","changeup",-2.22144344134754
"3089",-1.9,0.7,"right","benefit","right","curveball",-3.27017893133855
"3090",-1.9,0.7,"right","benefit","right","cutter",-2.33328399089072
"3091",-1.9,0.7,"right","benefit","right","fastball",-2.36218015706695
"3092",-1.9,0.7,"right","benefit","right","sinker",-3.09926144637946
"3093",-1.9,0.7,"right","benefit","right","slider",-2.30214426673743
"3094",-1.9,0.7,"right","benefit","right","splitter",-2.93774691741792
"3095",-1.9,0.7,"right","whiff","left","changeup",-1.92136233031779
"3096",-1.9,0.7,"right","whiff","left","curveball",-1.36230715680673
"3097",-1.9,0.7,"right","whiff","left","cutter",0.265386040776497
"3098",-1.9,0.7,"right","whiff","left","fastball",-2.01447449991174
"3099",-1.9,0.7,"right","whiff","left","sinker",-1.7490094215315
"3100",-1.9,0.7,"right","whiff","left","slider",2.32575187927911
"3101",-1.9,0.7,"right","whiff","left","splitter",-3.02124952061248
"3102",-1.9,0.7,"right","whiff","right","changeup",-2.48898597760043
"3103",-1.9,0.7,"right","whiff","right","curveball",-0.0432532018184224
"3104",-1.9,0.7,"right","whiff","right","cutter",2.67618795394612
"3105",-1.9,0.7,"right","whiff","right","fastball",-0.914528738467961
"3106",-1.9,0.7,"right","whiff","right","sinker",-0.80359683399282
"3107",-1.9,0.7,"right","whiff","right","slider",1.05731268261631
"3108",-1.9,0.7,"right","whiff","right","splitter",0.267617684901607
"3109",-1.9,0.8,"right","barrel","left","changeup",-6.7619116412773
"3110",-1.9,0.8,"right","barrel","left","curveball",-7.91270035729622
"3111",-1.9,0.8,"right","barrel","left","cutter",-3.96043315708185
"3112",-1.9,0.8,"right","barrel","left","fastball",-3.65001753957761
"3113",-1.9,0.8,"right","barrel","left","sinker",-7.98315440836388
"3114",-1.9,0.8,"right","barrel","left","slider",-5.69505484493648
"3115",-1.9,0.8,"right","barrel","left","splitter",-11.232219755005
"3116",-1.9,0.8,"right","barrel","right","changeup",-8.61911683440844
"3117",-1.9,0.8,"right","barrel","right","curveball",-8.52292200783629
"3118",-1.9,0.8,"right","barrel","right","cutter",-6.94347964429932
"3119",-1.9,0.8,"right","barrel","right","fastball",-4.12464884115856
"3120",-1.9,0.8,"right","barrel","right","sinker",-5.26263671816441
"3121",-1.9,0.8,"right","barrel","right","slider",-6.54044655480621
"3122",-1.9,0.8,"right","barrel","right","splitter",-11.3784253966816
"3123",-1.9,0.8,"right","benefit","left","changeup",-4.76502015627446
"3124",-1.9,0.8,"right","benefit","left","curveball",-4.24673641296872
"3125",-1.9,0.8,"right","benefit","left","cutter",-2.43283691106921
"3126",-1.9,0.8,"right","benefit","left","fastball",-2.64885695898425
"3127",-1.9,0.8,"right","benefit","left","sinker",-3.63134406826044
"3128",-1.9,0.8,"right","benefit","left","slider",-2.11346039634666
"3129",-1.9,0.8,"right","benefit","left","splitter",-4.94108402986108
"3130",-1.9,0.8,"right","benefit","right","changeup",-2.32230532619765
"3131",-1.9,0.8,"right","benefit","right","curveball",-3.36495306358257
"3132",-1.9,0.8,"right","benefit","right","cutter",-2.45113179584709
"3133",-1.9,0.8,"right","benefit","right","fastball",-2.51227722275705
"3134",-1.9,0.8,"right","benefit","right","sinker",-3.28306970172231
"3135",-1.9,0.8,"right","benefit","right","slider",-2.416719488708
"3136",-1.9,0.8,"right","benefit","right","splitter",-3.03781793260368
"3137",-1.9,0.8,"right","whiff","left","changeup",-2.1905220735639
"3138",-1.9,0.8,"right","whiff","left","curveball",-1.60410721345747
"3139",-1.9,0.8,"right","whiff","left","cutter",0.22040964538742
"3140",-1.9,0.8,"right","whiff","left","fastball",-2.02209103646388
"3141",-1.9,0.8,"right","whiff","left","sinker",-1.77822896714182
"3142",-1.9,0.8,"right","whiff","left","slider",2.22226022148037
"3143",-1.9,0.8,"right","whiff","left","splitter",-3.44549556079663
"3144",-1.9,0.8,"right","whiff","right","changeup",-2.82732687287318
"3145",-1.9,0.8,"right","whiff","right","curveball",-0.160822946543911
"3146",-1.9,0.8,"right","whiff","right","cutter",2.63444757072282
"3147",-1.9,0.8,"right","whiff","right","fastball",-0.919449493859078
"3148",-1.9,0.8,"right","whiff","right","sinker",-0.804502736739541
"3149",-1.9,0.8,"right","whiff","right","slider",0.916215210588115
"3150",-1.9,0.8,"right","whiff","right","splitter",0.0356039508652684
"3151",-1.9,0.9,"right","barrel","left","changeup",-7.01701815113332
"3152",-1.9,0.9,"right","barrel","left","curveball",-8.32205471208115
"3153",-1.9,0.9,"right","barrel","left","cutter",-4.23774558141223
"3154",-1.9,0.9,"right","barrel","left","fastball",-3.83983388962481
"3155",-1.9,0.9,"right","barrel","left","sinker",-8.27612458909099
"3156",-1.9,0.9,"right","barrel","left","slider",-6.10261753977231
"3157",-1.9,0.9,"right","barrel","left","splitter",-11.4042604622673
"3158",-1.9,0.9,"right","barrel","right","changeup",-8.83368181906028
"3159",-1.9,0.9,"right","barrel","right","curveball",-8.92788260633414
"3160",-1.9,0.9,"right","barrel","right","cutter",-7.22040709415244
"3161",-1.9,0.9,"right","barrel","right","fastball",-4.26977754436769
"3162",-1.9,0.9,"right","barrel","right","sinker",-5.47652372385764
"3163",-1.9,0.9,"right","barrel","right","slider",-6.86890661120861
"3164",-1.9,0.9,"right","barrel","right","splitter",-11.8942350036933
"3165",-1.9,0.9,"right","benefit","left","changeup",-4.94552002044917
"3166",-1.9,0.9,"right","benefit","left","curveball",-4.37145121610878
"3167",-1.9,0.9,"right","benefit","left","cutter",-2.56675583062011
"3168",-1.9,0.9,"right","benefit","left","fastball",-2.81408374086674
"3169",-1.9,0.9,"right","benefit","left","sinker",-3.8348280675584
"3170",-1.9,0.9,"right","benefit","left","slider",-2.21184201861704
"3171",-1.9,0.9,"right","benefit","left","splitter",-5.14348598648074
"3172",-1.9,0.9,"right","benefit","right","changeup",-2.43741275677058
"3173",-1.9,0.9,"right","benefit","right","curveball",-3.46657869735052
"3174",-1.9,0.9,"right","benefit","right","cutter",-2.58245331699573
"3175",-1.9,0.9,"right","benefit","right","fastball",-2.68926878909585
"3176",-1.9,0.9,"right","benefit","right","sinker",-3.49245616981257
"3177",-1.9,0.9,"right","benefit","right","slider",-2.54060435285584
"3178",-1.9,0.9,"right","benefit","right","splitter",-3.1476658382064
"3179",-1.9,0.9,"right","whiff","left","changeup",-2.47765698544367
"3180",-1.9,0.9,"right","whiff","left","curveball",-1.86030429385766
"3181",-1.9,0.9,"right","whiff","left","cutter",0.168405382802992
"3182",-1.9,0.9,"right","whiff","left","fastball",-2.04721065420975
"3183",-1.9,0.9,"right","whiff","left","sinker",-1.81628189994918
"3184",-1.9,0.9,"right","whiff","left","slider",2.10809668896334
"3185",-1.9,0.9,"right","whiff","left","splitter",-3.89629056775495
"3186",-1.9,0.9,"right","whiff","right","changeup",-3.18929463955116
"3187",-1.9,0.9,"right","whiff","right","curveball",-0.28675576357816
"3188",-1.9,0.9,"right","whiff","right","cutter",2.58471010767497
"3189",-1.9,0.9,"right","whiff","right","fastball",-0.94138482058542
"3190",-1.9,0.9,"right","whiff","right","sinker",-0.809084163391907
"3191",-1.9,0.9,"right","whiff","right","slider",0.76445620991809
"3192",-1.9,0.9,"right","whiff","right","splitter",-0.214816731443358
"3193",-1.9,1,"right","barrel","left","changeup",-7.30213719156065
"3194",-1.9,1,"right","barrel","left","curveball",-8.76673398287255
"3195",-1.9,1,"right","barrel","left","cutter",-4.5422744124169
"3196",-1.9,1,"right","barrel","left","fastball",-4.05198157497168
"3197",-1.9,1,"right","barrel","left","sinker",-8.60500880164428
"3198",-1.9,1,"right","barrel","left","slider",-6.54731931291605
"3199",-1.9,1,"right","barrel","left","splitter",-11.5926708034008
"3200",-1.9,1,"right","barrel","right","changeup",-9.07348974308293
"3201",-1.9,1,"right","barrel","right","curveball",-9.38342568298992
"3202",-1.9,1,"right","barrel","right","cutter",-7.52991424398828
"3203",-1.9,1,"right","barrel","right","fastball",-4.43599236372285
"3204",-1.9,1,"right","barrel","right","sinker",-5.71557390669125
"3205",-1.9,1,"right","barrel","right","slider",-7.23696683139162
"3206",-1.9,1,"right","barrel","right","splitter",-12.4583243475445
"3207",-1.9,1,"right","benefit","left","changeup",-5.14218486641062
"3208",-1.9,1,"right","benefit","left","curveball",-4.50365087042798
"3209",-1.9,1,"right","benefit","left","cutter",-2.71642991717699
"3210",-1.9,1,"right","benefit","left","fastball",-3.00564827767256
"3211",-1.9,1,"right","benefit","left","sinker",-4.06382839429068
"3212",-1.9,1,"right","benefit","left","slider",-2.31772562204972
"3213",-1.9,1,"right","benefit","left","splitter",-5.36138237640858
"3214",-1.9,1,"right","benefit","right","changeup",-2.56700759925102
"3215",-1.9,1,"right","benefit","right","curveball",-3.57466501151372
"3216",-1.9,1,"right","benefit","right","cutter",-2.72713516349594
"3217",-1.9,1,"right","benefit","right","fastball",-2.89359802917626
"3218",-1.9,1,"right","benefit","right","sinker",-3.72774557955102
"3219",-1.9,1,"right","benefit","right","slider",-2.67364394647033
"3220",-1.9,1,"right","benefit","right","splitter",-3.26729063422607
"3221",-1.9,1,"right","whiff","left","changeup",-2.7831072941588
"3222",-1.9,1,"right","whiff","left","curveball",-2.13113440587729
"3223",-1.9,1,"right","whiff","left","cutter",0.109060485825921
"3224",-1.9,1,"right","whiff","left","fastball",-2.09016200983397
"3225",-1.9,1,"right","whiff","left","sinker",-1.86354837540478
"3226",-1.9,1,"right","whiff","left","slider",1.98251919575128
"3227",-1.9,1,"right","whiff","left","splitter",-4.3740789999347
"3228",-1.9,1,"right","whiff","right","changeup",-3.57529941721175
"3229",-1.9,1,"right","whiff","right","curveball",-0.421298123287183
"3230",-1.9,1,"right","whiff","right","cutter",2.52623788888201
"3231",-1.9,1,"right","whiff","right","fastball",-0.980595993447335
"3232",-1.9,1,"right","whiff","right","sinker",-0.817669898614301
"3233",-1.9,1,"right","whiff","right","slider",0.601550350519344
"3234",-1.9,1,"right","whiff","right","splitter",-0.48449340481833
"3235",-1.9,1.1,"right","barrel","left","changeup",-7.61726876255927
"3236",-1.9,1.1,"right","barrel","left","curveball",-9.24673816967041
"3237",-1.9,1.1,"right","barrel","left","cutter",-4.87401965009586
"3238",-1.9,1.1,"right","barrel","left","fastball",-4.28646059561821
"3239",-1.9,1.1,"right","barrel","left","sinker",-8.97018091949851
"3240",-1.9,1.1,"right","barrel","left","slider",-7.0291601643677
"3241",-1.9,1.1,"right","barrel","left","splitter",-11.7964507047324
"3242",-1.9,1.1,"right","barrel","right","changeup",-9.33854060647638
"3243",-1.9,1.1,"right","barrel","right","curveball",-9.89031090965386
"3244",-1.9,1.1,"right","barrel","right","cutter",-7.87200109380684
"3245",-1.9,1.1,"right","barrel","right","fastball",-4.62329329922404
"3246",-1.9,1.1,"right","barrel","right","sinker",-5.97978726666524
"3247",-1.9,1.1,"right","barrel","right","slider",-7.64487469948051
"3248",-1.9,1.1,"right","barrel","right","splitter",-13.0706934282351
"3249",-1.9,1.1,"right","benefit","left","changeup",-5.35501469415881
"3250",-1.9,1.1,"right","benefit","left","curveball",-4.64287810225296
"3251",-1.9,1.1,"right","benefit","left","cutter",-2.88185917073985
"3252",-1.9,1.1,"right","benefit","left","fastball",-3.22397470945058
"3253",-1.9,1.1,"right","benefit","left","sinker",-4.31875253333757
"3254",-1.9,1.1,"right","benefit","left","slider",-2.43100731310056
"3255",-1.9,1.1,"right","benefit","left","splitter",-5.59477319964461
"3256",-1.9,1.1,"right","benefit","right","changeup",-2.71133412266759
"3257",-1.9,1.1,"right","benefit","right","curveball",-3.68881730229167
"3258",-1.9,1.1,"right","benefit","right","cutter",-2.88506281801428
"3259",-1.9,1.1,"right","benefit","right","fastball",-3.12571251883884
"3260",-1.9,1.1,"right","benefit","right","sinker",-3.98926588589033
"3261",-1.9,1.1,"right","benefit","right","slider",-2.81568181784497
"3262",-1.9,1.1,"right","benefit","right","splitter",-3.39669232066271
"3263",-1.9,1.1,"right","whiff","left","changeup",-3.10721660794228
"3264",-1.9,1.1,"right","whiff","left","curveball",-2.41683590203023
"3265",-1.9,1.1,"right","whiff","left","cutter",0.0420590800417444
"3266",-1.9,1.1,"right","whiff","left","fastball",-2.15127702509404
"3267",-1.9,1.1,"right","whiff","left","sinker",-1.92041232565241
"3268",-1.9,1.1,"right","whiff","left","slider",1.84477828353974
"3269",-1.9,1.1,"right","whiff","left","splitter",-4.87930973130031
"3270",-1.9,1.1,"right","whiff","right","changeup",-3.98575542000522
"3271",-1.9,1.1,"right","whiff","right","curveball",-0.564698944621632
"3272",-1.9,1.1,"right","whiff","right","cutter",2.45828590990778
